"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode","settled?"
"30726","15","112","-4","-5","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"30742","15","224","7","-4","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"30747","15","179","-4","0","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"30755","15","205","5","-4","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"30781","15","45","6","1","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"30785","15","45","4","-1","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"30816","15","97","-5","-8","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"30850","15","139","9","0","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31102","15","139","9","-6","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31103","15","139","10","-6","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31111","15","205","4","4","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31118","15","112","0","1","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31123","15","112","-6","-5","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31129","15","112","2","2","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31138","15","139","6","0","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31139","15","109","-3","-6","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31140","15","179","-4","7","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31141","15","112","-5","-8","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31151","15","97","-9","-1","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31159","15","179","7","1","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31166","15","97","-10","-9","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31168","15","179","3","6","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31183","15","139","8","-1","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31185","15","179","-6","0","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31186","15","179","6","9","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31191","15","327","9","3","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31199","15","109","2","-7","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31202","15","150","6","-2","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31215","15","74","-10","8","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31231","15","179","2","7","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31237","15","327","6","10","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31268","15","205","5","-6","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31277","15","179","-6","1","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31279","15","179","-7","0","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31295","15","74","-2","6","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31312","15","179","6","9","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31314","15","121","-5","0","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31342","15","205","6","6","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31345","15","97","-9","-10","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31380","15","150","7","-2","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31396","15","224","2","-8","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31489","15","109","4","-10","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31543","15","97","-6","-7","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31545","15","327","10","5","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31549","15","205","9","5","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31550","15","45","4","2","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31552","15","179","-8","0","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31555","15","179","-3","7","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31557","15","112","-4","-8","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31558","15","74","-8","5","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31563","15","74","-9","6","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31571","15","190","8","-5","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31573","15","179","3","1","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31580","15","45","5","5","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31588","15","97","-8","-5","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31589","15","205","0","0","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31593","15","205","4","2","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31595","15","45","0","-5","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31603","15","150","0","6","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
